CCSDS_STREAMID,CCSDS_SEQUENCE,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CCSDS_SPARE,X_LINEAR_ACCELERATION,X_ANGULAR_RATE,Y_LINEAR_ACCELERATION,Y_ANGULAR_RATE,Z_LINEAR_ACCELERATION,Z_ANGULAR_RATE
2342,49654,33,513,1310,0,0.000257529,-0.007644296,-0.000773631,0.000485778,0.000131167,0.000151992
2342,49655,33,514,1310,0,-0.000588261,0.008830428,0.000866689,0.000199676,0.000187196,0.000199676
2342,49656,33,515,1310,0,0.000253953,-0.007525086,-0.00076171,0.000438094,0.000112094,0.000151992
2342,49657,33,516,1310,0,-0.000600778,0.008973479,0.000879802,0.000151992,0.00016693,0.000199676
2342,49658,33,517,1310,0,0.000250377,-0.007405877,-0.000750981,0.00039041,8.83E-05,0.000151992
2342,49659,33,518,1310,0,-0.000469051,0.007399917,0.000726022,0.000151992,0.000145473,0.000199676
2342,49660,33,519,1310,0,0.000267066,-0.008788705,-0.000888072,0.000438094,0.000108518,0.000151992
2342,49661,33,520,1310,0,-0.000489317,0.007686019,0.000755824,0.000199676,0.000178851,0.000199676
2342,49662,33,521,1310,0,0.000268258,-0.008669496,-0.000874959,0.000485778,0.000135936,0.000104308
2342,49663,33,522,1310,0,-0.00049945,0.00782907,0.000771321,0.000247359,0.000203885,0.000151992
2342,49664,33,523,1310,0,0.000268258,-0.008502603,-0.000860058,0.000533462,0.000157394,0.000104308
2342,49665,33,524,1310,0,-0.000511371,0.008019805,0.000789203,0.000295043,0.000222959,0.000151992
2342,49666,33,525,1310,0,0.000268258,-0.00833571,-0.000842772,0.000581145,0.000171699,5.66E-05
2342,49667,33,526,1310,0,-0.00052508,0.008162856,0.000808276,0.000295043,0.00023488,0.000104308
2342,49668,33,527,1310,0,0.000267066,-0.008168817,-0.000825487,0.000581145,0.000178851,5.66E-05
2342,49669,33,528,1310,0,-0.000686608,0.007733703,0.000780858,-0.003018975,-0.00131961,0.000151992
2342,49670,33,529,1310,0,0.000205077,-0.008931756,-0.000896417,-0.000730157,-0.000411235,0.000104308
2342,49671,33,530,1310,0,-0.000480972,0.007495284,0.000736751,5.66E-05,9.90E-05,0.000151992
2342,49672,33,531,1310,0,0.000265874,-0.007691979,-0.000778995,0.000628829,0.000205077,0.000104308
2342,49673,33,532,1310,0,-0.00057932,0.008830428,0.000869073,0.000342727,0.000262298,0.000151992
2342,49674,33,533,1310,0,0.000290908,-0.007382035,-0.000752173,0.001248717,0.000487603,0.000104308
2342,49675,33,534,1310,0,-0.000565611,0.007066131,0.000711717,-0.001969934,-0.000844561,0.000151992
2342,49676,33,535,1310,0,0.000228919,-0.009313226,-0.000936352,-0.000324845,-0.000236593,0.000104308
2342,49677,33,536,1310,0,-0.000447594,0.007113814,0.000700988,0.000151992,0.000129975,0.000151992
2342,49678,33,537,1310,0,0.000271834,-0.007882714,-0.000797473,0.000724196,0.000244416,0.000104308
2342,49679,33,538,1310,0,-0.000560842,0.008687377,0.000853576,0.000438094,0.000302829,0.000151992
2342,49680,33,539,1310,0,0.000267066,-0.007644296,-0.000774227,0.000676513,0.000232495,5.66E-05
2342,49681,33,540,1310,0,-0.000582896,0.008878112,0.000877418,0.00039041,0.000288524,0.000104308
2342,49682,33,541,1310,0,0.000261106,-0.007429719,-0.000752173,0.000628829,0.000211038,5.66E-05
2342,49683,33,542,1310,0,-0.000460707,0.0074476,0.000736751,0.00039041,0.000268258,0.000104308
2342,49684,33,543,1310,0,0.000276603,-0.008693337,-0.000877939,0.000676513,0.000230111,8.94E-06
2342,49685,33,544,1310,0,-0.000491701,0.00782907,0.000778474,0.000438094,0.00029806,5.66E-05
2342,49686,33,545,1310,0,0.000275411,-0.008454919,-0.000854097,0.000724196,0.000250377,8.94E-06
2342,49687,33,546,1310,0,-0.000655614,0.007495284,0.0007594,-0.002852082,-0.0012457,0.000104308
2342,49688,33,547,1310,0,0.000181235,-0.007739663,-0.000775419,-0.000944734,-0.000497065,0.000104308
2342,49689,33,548,1310,0,-0.000593029,0.008639693,0.00085596,-0.000205636,-5.92E-06,0.000151992
2342,49690,33,549,1310,0,0.000268258,-0.007691979,-0.000778995,0.000676513,0.00023488,0.000104308
2342,49691,33,550,1310,0,-0.000566803,0.008878112,0.000875033,0.000724196,0.000448264,0.000104308
2342,49692,33,551,1310,0,0.000276603,-0.007358193,-0.000745617,0.000962615,0.00036601,5.66E-05
2342,49693,33,552,1310,0,-0.0005823,0.007066131,0.000712909,-0.002256036,-0.000973903,0.000151992
2342,49694,33,553,1310,0,0.000231303,-0.009337068,-0.00093814,-0.000277162,-0.000210367,0.000104308
2342,49695,33,554,1310,0,-0.000444613,0.007113814,0.00070218,0.000199676,0.000156201,0.000151992
2342,49696,33,555,1310,0,0.000274219,-0.007882714,-0.000796877,0.00077188,0.000270642,5.66E-05
2342,49697,33,556,1310,0,-0.000560246,0.008687377,0.000857152,0.000485778,0.000330247,0.000104308
2342,49698,33,557,1310,0,0.000268258,-0.007620454,-0.000770651,0.000724196,0.000258721,5.66E-05
2342,49699,33,558,1310,0,-0.000726543,0.008305907,0.000839271,-0.002875924,-0.001247488,0.000151992
2342,49700,33,559,1310,0,0.000188388,-0.008383393,-0.000840984,-0.000944734,-0.000504218,0.000151992
2342,49701,33,560,1310,0,-0.000535212,0.007972121,0.000788011,-0.000181794,-5.92E-06,0.000199676
2342,49702,33,561,1310,0,0.000259914,-0.008311868,-0.000818335,0.000724196,0.000309981,-0.000539422
2342,49703,33,562,1310,0,-0.000510179,0.008305907,0.000811853,0.000819564,0.000466146,0.000151992
2342,49704,33,563,1310,0,0.000120439,-0.008550286,-0.00086721,-0.002256036,-0.001118146,0.000485778
2342,49705,33,564,1310,0,-0.000557862,0.007733703,0.000857152,-0.000849366,-0.000193082,-0.001111627
2342,49706,33,565,1310,0,0.000247993,-0.008645654,-0.000851713,0.000438094,0.000163354,-0.00051558
2342,49707,33,566,1310,0,-0.000497065,0.007924438,0.000820197,0.000485778,0.000375547,-0.000467896
2342,49708,33,567,1310,0,0.000270642,-0.008383393,-0.000836216,0.00077188,0.000290908,-0.000205636
2342,49709,33,568,1310,0,-0.000518523,0.00821054,0.00082735,0.000533462,0.000352897,-0.000181794
2342,49710,33,569,1310,0,0.000267066,-0.008097291,-0.000807606,0.00077188,0.0002921,-0.000229478
