206387424.983,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387425.233,0.55,1,7,0,0,3,0,0,0,7,0,2.25
206387425.483,0.35,1,7,0,0,0,0,0,0,7,0,2.50
206387425.733,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387425.983,0.55,1,7,0,0,3,0,0,0,7,0,3.00
206387426.233,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387426.483,0.35,1,7,0,0,0,0,0,0,7,0,3.50
206387426.483,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387426.483,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387427.233,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387427.483,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387427.733,0.35,1,7,0,0,0,0,0,0,7,0,1.25
206387427.983,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387428.233,0.35,1,7,0,0,0,0,0,0,7,0,1.75
206387428.483,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387428.733,0.35,1,7,0,0,0,0,0,0,7,0,2.25
206387428.983,0.35,1,7,0,0,0,0,0,0,7,0,2.50
206387429.233,0.55,1,7,0,0,3,0,0,0,7,0,2.75
206387429.483,0.35,1,7,0,0,0,0,0,0,7,0,3.00
206387429.733,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387429.983,0.35,1,7,0,0,0,0,0,0,7,0,3.50
206387430.233,0.35,1,7,0,0,0,0,0,0,7,0,3.75
206387430.483,0.85,2,7,0,2,3,0,0,0,7,0,4.00
206387430.733,0.35,1,7,0,0,0,0,0,0,7,0,4.25
206387430.733,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387431.233,0.35,1,7,0,0,0,0,0,0,7,0,0.50
206387431.483,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387431.733,0.55,1,7,0,0,3,0,0,0,7,0,1.00
206387431.983,0.35,1,7,0,0,0,0,0,0,7,0,1.25
206387432.233,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387432.483,0.35,1,7,0,0,0,0,0,0,7,0,1.75
206387432.733,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387432.983,0.35,1,7,0,0,0,0,0,0,7,0,2.25
206387433.233,0.35,1,7,0,0,0,0,0,0,7,0,2.50
206387433.483,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387433.733,0.35,1,7,0,0,0,0,0,0,7,0,3.00
206387433.983,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387434.233,0.85,2,7,0,2,3,0,0,0,7,0,3.50
206387434.483,0.35,1,7,0,0,0,0,0,0,7,0,3.75
206387434.733,0.35,1,7,0,0,0,0,0,0,7,0,4.00
206387435.233,0.35,1,7,0,0,0,0,0,0,7,0,4.50
206387435.483,0.35,1,7,0,0,0,0,0,0,7,0,4.75
206387435.733,0.90,2,8,0,0,3,0,0,0,7,8,5.00
206387436.233,0.70,2,8,0,0,0,0,0,0,7,8,5.50
206387436.483,0.90,2,8,0,0,3,0,0,0,7,8,5.75
206387436.733,0.70,2,8,0,0,0,0,0,0,7,8,6.00
206387436.983,0.70,2,8,0,0,0,0,0,0,7,8,6.25
206387437.233,0.90,2,8,0,0,3,0,0,0,7,8,6.50
206387437.483,0.70,2,8,0,0,0,0,0,0,7,8,6.75
206387437.733,0.70,2,8,0,0,0,0,0,0,7,8,7.00
206387437.983,1.19,2,8,0,2,3,0,0,0,7,8,7.25
206387438.233,0.70,2,8,0,0,0,0,0,0,7,8,7.50
206387438.483,0.70,2,8,0,0,0,0,0,0,7,8,7.75
206387438.733,0.90,2,8,0,0,3,0,0,0,7,8,8.00
206387438.983,0.70,2,8,0,0,0,0,0,0,7,8,8.25
206387439.233,0.70,2,8,0,0,0,0,0,0,7,8,8.50
206387439.233,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387439.233,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387439.983,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387440.733,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387440.983,0.55,1,7,0,0,3,0,0,0,7,0,1.75
206387441.233,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387441.483,0.35,1,7,0,0,0,0,0,0,7,0,2.25
206387441.733,0.55,1,7,0,0,3,0,0,0,7,0,2.50
206387441.983,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387442.233,0.35,1,7,0,0,0,0,0,0,7,0,3.00
206387442.483,0.55,1,7,0,0,3,0,0,0,7,0,3.25
206387442.733,0.35,1,7,0,0,0,0,0,0,7,0,3.50
206387442.983,0.55,1,7,0,0,3,0,0,0,7,0,3.75
206387443.233,0.85,2,7,0,2,3,0,0,0,7,0,4.00
206387443.483,0.35,1,7,0,0,0,0,0,0,7,0,4.25
206387443.733,0.35,1,7,0,0,0,0,0,0,7,0,4.50
206387443.983,0.85,2,7,0,2,3,0,0,0,7,0,4.75
206387443.983,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387444.733,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387444.983,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387445.233,0.35,1,7,0,0,0,0,0,0,7,0,1.25
206387445.483,0.85,2,7,0,2,3,0,0,0,7,0,1.50
206387445.733,0.35,1,7,0,0,0,0,0,0,7,0,1.75
206387445.983,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387446.233,0.85,2,7,0,2,3,0,0,0,7,0,2.25
206387446.483,0.35,1,7,0,0,0,0,0,0,7,0,2.50
206387446.733,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387446.983,0.85,2,7,0,2,3,0,0,0,7,0,3.00
206387447.233,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387447.483,0.35,1,7,0,0,0,0,0,0,7,0,3.50
206387447.733,0.85,2,7,0,2,3,0,0,0,7,0,3.75
206387447.983,0.35,1,7,0,0,0,0,0,0,7,0,4.00
206387448.233,0.35,1,7,0,0,0,0,0,0,7,0,4.25
206387448.483,0.85,2,7,0,2,3,0,0,0,7,0,4.50
206387448.733,0.35,1,7,0,0,0,0,0,0,7,0,4.75
206387448.733,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387449.233,0.35,1,7,0,0,0,0,0,0,7,0,0.50
206387449.483,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387449.733,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387449.983,0.85,2,7,0,2,3,0,0,0,7,0,1.25
206387450.233,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387450.233,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387450.983,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387451.233,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387451.483,0.55,1,7,0,0,3,0,0,0,7,0,1.25
206387451.733,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387451.983,0.35,1,7,0,0,0,0,0,0,7,0,1.75
206387452.233,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387452.483,0.35,1,7,0,0,0,0,0,0,7,0,2.25
206387452.733,0.35,1,7,0,0,0,0,0,0,7,0,2.50
206387452.983,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387453.233,0.35,1,7,0,0,0,0,0,0,7,0,3.00
206387453.483,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387453.733,0.35,1,7,0,0,0,0,0,0,7,0,3.50
206387453.983,0.35,1,7,0,0,0,0,0,0,7,0,3.75
206387454.233,0.35,1,7,0,0,0,0,0,0,7,0,4.00
206387454.983,0.35,1,7,0,0,0,0,0,0,7,0,4.75
206387455.233,0.70,2,8,0,0,0,0,0,0,7,8,5.00
206387455.233,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387455.983,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387456.233,0.85,2,7,0,2,3,0,0,0,7,0,1.00
206387456.483,0.35,1,7,0,0,0,0,0,0,7,0,1.25
206387456.733,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387456.983,0.85,2,7,0,2,3,0,0,0,7,0,1.75
206387457.233,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387457.483,0.35,1,7,0,0,0,0,0,0,7,0,2.25
206387457.733,0.85,2,7,0,2,3,0,0,0,7,0,2.50
206387457.983,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387458.233,0.35,1,7,0,0,0,0,0,0,7,0,3.00
206387458.483,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387458.733,0.55,1,7,0,0,3,0,0,0,7,0,3.50
206387458.983,0.35,1,7,0,0,0,0,0,0,7,0,3.75
206387459.233,0.35,1,7,0,0,0,0,0,0,7,0,4.00
206387459.483,0.35,1,7,0,0,0,0,0,0,7,0,4.25
206387459.483,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387459.983,0.35,1,7,0,0,0,0,0,0,7,0,0.50
206387460.233,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387460.233,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387461.233,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387461.483,0.35,1,7,0,0,0,0,0,0,7,0,1.25
206387461.733,0.85,2,7,0,2,3,0,0,0,7,0,1.50
206387461.983,0.35,1,7,0,0,0,0,0,0,7,0,1.75
206387462.233,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387462.483,0.85,2,7,0,2,3,0,0,0,7,0,2.25
206387462.733,0.35,1,7,0,0,0,0,0,0,7,0,2.50
206387462.983,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387463.233,0.35,1,7,0,0,0,0,0,0,7,0,3.00
206387463.483,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387463.733,0.35,1,7,0,0,0,0,0,0,7,0,3.50
206387463.983,0.35,1,7,0,0,0,0,0,0,7,0,3.75
206387464.233,0.35,1,7,0,0,0,0,0,0,7,0,4.00
206387464.233,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387464.233,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387464.983,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387465.233,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387465.233,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387465.733,0.35,1,7,0,0,0,0,0,0,7,0,0.50
206387465.983,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387466.233,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387466.483,0.85,2,7,0,2,3,0,0,0,7,0,1.25
206387466.733,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387466.983,0.35,1,7,0,0,0,0,0,0,7,0,1.75
206387467.233,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387467.483,0.35,1,7,0,0,0,0,0,0,7,0,2.25
206387467.733,0.35,1,7,0,0,0,0,0,0,7,0,2.50
206387467.983,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387468.233,0.55,1,7,0,0,3,0,0,0,7,0,3.00
206387468.483,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387468.733,0.35,1,7,0,0,0,0,0,0,7,0,3.50
206387468.983,0.35,1,7,0,0,0,0,0,0,7,0,3.75
206387469.233,0.35,1,7,0,0,0,0,0,0,7,0,4.00
206387469.233,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387469.733,0.35,1,7,0,0,0,0,0,0,7,0,0.50
206387469.983,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387470.233,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387470.483,0.35,1,7,0,0,0,0,0,0,7,0,1.25
206387470.483,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387470.983,0.35,1,7,0,0,0,0,0,0,7,0,0.50
206387471.233,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387471.483,0.55,1,7,0,0,3,0,0,0,7,0,1.00
206387471.733,0.35,1,7,0,0,0,0,0,0,7,0,1.25
206387471.983,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387472.233,0.35,1,7,0,0,0,0,0,0,7,0,1.75
206387472.483,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387472.733,0.35,1,7,0,0,0,0,0,0,7,0,2.25
206387472.983,0.35,1,7,0,0,0,0,0,0,7,0,2.50
206387473.233,0.55,1,7,0,0,3,0,0,0,7,0,2.75
206387473.483,0.35,1,7,0,0,0,0,0,0,7,0,3.00
206387473.733,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387473.983,0.35,1,7,0,0,0,0,0,0,7,0,3.50
206387474.233,0.35,1,7,0,0,0,0,0,0,7,0,3.75
206387474.233,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387474.233,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387474.983,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387475.233,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387475.483,0.35,1,7,0,0,0,0,0,0,7,0,1.25
206387475.733,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387475.983,0.35,1,7,0,0,0,0,0,0,7,0,1.75
206387476.233,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387476.483,0.35,1,7,0,0,0,0,0,0,7,0,2.25
206387476.733,0.35,1,7,0,0,0,0,0,0,7,0,2.50
206387476.983,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387477.233,0.35,1,7,0,0,0,0,0,0,7,0,3.00
206387477.483,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387477.733,0.35,1,7,0,0,0,0,0,0,7,0,3.50
206387477.983,0.35,1,7,0,0,0,0,0,0,7,0,3.75
206387478.233,0.35,1,7,0,0,0,0,0,0,7,0,4.00
206387478.483,0.35,1,7,0,0,0,0,0,0,7,0,4.25
206387478.733,0.85,2,7,0,2,3,0,0,0,7,0,4.50
206387478.983,0.35,1,7,0,0,0,0,0,0,7,0,4.75
206387479.233,0.70,2,8,0,0,0,0,0,0,7,8,5.00
206387479.483,0.70,2,8,0,0,0,0,0,0,7,8,5.25
206387479.483,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387479.983,0.35,1,7,0,0,0,0,0,0,7,0,0.50
206387480.233,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387480.483,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387480.983,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387481.233,0.35,1,7,0,0,0,0,0,0,7,0,1.75
206387481.483,0.55,1,7,0,0,3,0,0,0,7,0,2.00
206387481.733,0.35,1,7,0,0,0,0,0,0,7,0,2.25
206387481.983,0.35,1,7,0,0,0,0,0,0,7,0,2.50
206387482.233,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387482.483,0.35,1,7,0,0,0,0,0,0,7,0,3.00
206387482.733,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387482.983,0.35,1,7,0,0,0,0,0,0,7,0,3.50
206387483.233,0.35,1,7,0,0,0,0,0,0,7,0,3.75
206387483.483,0.35,1,7,0,0,0,0,0,0,7,0,4.00
206387483.733,0.35,1,7,0,0,0,0,0,0,7,0,4.25
206387483.983,0.35,1,7,0,0,0,0,0,0,7,0,4.50
206387484.233,0.35,1,7,0,0,0,0,0,0,7,0,4.75
206387484.483,0.70,2,8,0,0,0,0,0,0,7,8,5.00
206387484.483,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387484.983,0.35,1,7,0,0,0,0,0,0,7,0,0.50
206387484.983,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387484.983,0.85,2,7,1,0,3,0,0,0,7,0,0.00
